date_open,open,high,low,close,volume,date_close
2024-09-03 23:00:00,7.158,7.158,7.151,7.151,3.04,2024-09-04 00:00:00
2024-09-04 00:00:00,7.131,7.131,7.106,7.106,35.3,2024-09-04 01:00:00
2024-09-04 01:00:00,7.078,7.096,6.896,7.093,204.28,2024-09-04 02:00:00
2024-09-04 02:00:00,7.096,7.096,7.093,7.093,10.04,2024-09-04 03:00:00
2024-09-04 03:00:00,7.158,7.188,7.158,7.188,43.45,2024-09-04 04:00:00
2024-09-04 04:00:00,7.204,7.204,7.204,7.204,2.09,2024-09-04 05:00:00
2024-09-04 05:00:00,7.204,7.204,7.204,7.204,0.0,2024-09-04 06:00:00
2024-09-04 06:00:00,7.204,7.204,7.204,7.204,0.0,2024-09-04 07:00:00
2024-09-04 07:00:00,7.23,7.271,7.23,7.271,59.45,2024-09-04 08:00:00
2024-09-04 08:00:00,7.271,7.271,7.271,7.271,0.0,2024-09-04 09:00:00
2024-09-04 09:00:00,7.25,7.295,7.249,7.292,15.52,2024-09-04 10:00:00
2024-09-04 10:00:00,7.158,7.158,7.158,7.158,0.91,2024-09-04 11:00:00
2024-09-04 11:00:00,7.238,7.238,7.238,7.238,0.91,2024-09-04 12:00:00
2024-09-04 12:00:00,7.238,7.238,7.238,7.238,0.0,2024-09-04 13:00:00
2024-09-04 13:00:00,7.222,7.25,7.216,7.25,156.11,2024-09-04 14:00:00
2024-09-04 14:00:00,7.314,7.511,7.314,7.511,150.86,2024-09-04 15:00:00
2024-09-04 15:00:00,7.514,7.54,7.474,7.54,59.72,2024-09-04 16:00:00
2024-09-04 16:00:00,7.568,7.738,7.568,7.738,138.56,2024-09-04 17:00:00
2024-09-04 17:00:00,7.739,7.754,7.63,7.65,56.77,2024-09-04 18:00:00
2024-09-04 18:00:00,7.611,7.611,7.592,7.592,4.44,2024-09-04 19:00:00
2024-09-04 19:00:00,7.568,7.568,7.549,7.549,39.63,2024-09-04 20:00:00
2024-09-04 20:00:00,7.551,7.559,7.548,7.559,3.21,2024-09-04 21:00:00
2024-09-04 21:00:00,7.611,7.649,7.611,7.649,7.25,2024-09-04 22:00:00
2024-09-04 22:00:00,7.65,7.653,7.65,7.653,19.44,2024-09-04 23:00:00
2024-09-04 23:00:00,7.611,7.611,7.568,7.568,1.72,2024-09-05 00:00:00
2024-09-05 00:00:00,7.585,7.611,7.585,7.611,10.4,2024-09-05 01:00:00
2024-09-05 01:00:00,7.602,7.62,7.602,7.62,28.77,2024-09-05 02:00:00
2024-09-05 02:00:00,7.62,7.62,7.62,7.62,0.0,2024-09-05 03:00:00
2024-09-05 03:00:00,7.554,7.554,7.453,7.453,33.77,2024-09-05 04:00:00
2024-09-05 04:00:00,7.456,7.456,7.396,7.417,417.09,2024-09-05 05:00:00
2024-09-05 05:00:00,7.417,7.417,7.417,7.417,0.0,2024-09-05 06:00:00
2024-09-05 06:00:00,7.371,7.371,7.367,7.367,5.82,2024-09-05 07:00:00
2024-09-05 07:00:00,7.462,7.462,7.462,7.462,3.68,2024-09-05 08:00:00
2024-09-05 08:00:00,7.412,7.412,7.412,7.412,13.64,2024-09-05 09:00:00
2024-09-05 09:00:00,7.397,7.397,7.397,7.397,1.85,2024-09-05 10:00:00
2024-09-05 10:00:00,7.393,7.393,7.36,7.36,57.83,2024-09-05 11:00:00
2024-09-05 11:00:00,7.368,7.368,7.342,7.342,20.03,2024-09-05 12:00:00
2024-09-05 12:00:00,7.33,7.33,7.293,7.293,36.9,2024-09-05 13:00:00
2024-09-05 13:00:00,7.366,7.366,7.366,7.366,14.18,2024-09-05 14:00:00
2024-09-05 14:00:00,7.387,7.387,7.257,7.257,13.3,2024-09-05 15:00:00
2024-09-05 15:00:00,7.238,7.245,7.189,7.245,46.19,2024-09-05 16:00:00
2024-09-05 16:00:00,7.227,7.29,7.227,7.246,187.42,2024-09-05 17:00:00
2024-09-05 17:00:00,7.247,7.314,7.247,7.314,8.88,2024-09-05 18:00:00
2024-09-05 18:00:00,7.35,7.36,7.328,7.328,11.04,2024-09-05 19:00:00
2024-09-05 19:00:00,7.263,7.263,7.15,7.15,156.79,2024-09-05 20:00:00
2024-09-05 20:00:00,7.15,7.15,7.15,7.15,0.0,2024-09-05 21:00:00
2024-09-05 21:00:00,7.15,7.15,7.15,7.15,0.0,2024-09-05 22:00:00
2024-09-05 22:00:00,7.223,7.238,7.196,7.238,50.91,2024-09-05 23:00:00
2024-09-05 23:00:00,7.234,7.234,7.234,7.234,0.84,2024-09-06 00:00:00
2024-09-06 00:00:00,7.22,7.22,7.22,7.22,6.23,2024-09-06 01:00:00
2024-09-06 01:00:00,7.22,7.22,7.22,7.22,0.0,2024-09-06 02:00:00
2024-09-06 02:00:00,7.288,7.315,7.286,7.29,31.02,2024-09-06 03:00:00
2024-09-06 03:00:00,7.29,7.29,7.29,7.29,0.0,2024-09-06 04:00:00
2024-09-06 04:00:00,7.29,7.29,7.29,7.29,0.0,2024-09-06 05:00:00
2024-09-06 05:00:00,7.221,7.221,7.191,7.203,18.96,2024-09-06 06:00:00
2024-09-06 06:00:00,7.203,7.203,7.203,7.203,0.0,2024-09-06 07:00:00
2024-09-06 07:00:00,7.158,7.164,7.078,7.078,40.74,2024-09-06 08:00:00
2024-09-06 08:00:00,7.064,7.064,7.064,7.064,14.15,2024-09-06 09:00:00
2024-09-06 09:00:00,7.043,7.094,7.043,7.084,24.49,2024-09-06 10:00:00
2024-09-06 10:00:00,7.158,7.158,7.147,7.147,5.93,2024-09-06 11:00:00
2024-09-06 11:00:00,7.147,7.147,7.147,7.147,0.0,2024-09-06 12:00:00
2024-09-06 12:00:00,7.137,7.295,7.134,7.295,85.73,2024-09-06 13:00:00
2024-09-06 13:00:00,7.295,7.295,7.295,7.295,0.0,2024-09-06 14:00:00
2024-09-06 14:00:00,7.18,7.18,7.063,7.1,42.89,2024-09-06 15:00:00
2024-09-06 15:00:00,7.078,7.129,7.043,7.129,39.36,2024-09-06 16:00:00
2024-09-06 16:00:00,7.027,7.027,7.016,7.016,6.72,2024-09-06 17:00:00
2024-09-06 17:00:00,7.016,7.016,7.016,7.016,80.2,2024-09-06 18:00:00
2024-09-06 18:00:00,7.02,7.02,6.917,6.917,62.46,2024-09-06 19:00:00
2024-09-06 19:00:00,6.911,6.954,6.911,6.954,7.05,2024-09-06 20:00:00
2024-09-06 20:00:00,6.912,6.912,6.833,6.833,86.35,2024-09-06 21:00:00
2024-09-06 21:00:00,6.82,6.928,6.807,6.928,23.7,2024-09-06 22:00:00
2024-09-06 22:00:00,6.963,7.008,6.963,7.008,83.61,2024-09-06 23:00:00
2024-09-06 23:00:00,6.985,7.019,6.985,7.019,10.65,2024-09-07 00:00:00
2024-09-07 00:00:00,7.042,7.053,7.042,7.053,38.01,2024-09-07 01:00:00
2024-09-07 01:00:00,7.031,7.031,7.031,7.031,1.18,2024-09-07 02:00:00
2024-09-07 02:00:00,7.031,7.031,7.031,7.031,0.0,2024-09-07 03:00:00
2024-09-07 03:00:00,7.033,7.034,7.028,7.034,30.23,2024-09-07 04:00:00
2024-09-07 04:00:00,7.034,7.034,7.034,7.034,0.0,2024-09-07 05:00:00
2024-09-07 05:00:00,7.069,7.122,7.069,7.122,18.56,2024-09-07 06:00:00
2024-09-07 06:00:00,7.128,7.158,7.128,7.158,7.49,2024-09-07 07:00:00
2024-09-07 07:00:00,7.162,7.162,7.123,7.123,20.45,2024-09-07 08:00:00
2024-09-07 08:00:00,7.123,7.123,7.123,7.123,0.0,2024-09-07 09:00:00
2024-09-07 09:00:00,7.12,7.12,7.116,7.116,6.06,2024-09-07 10:00:00
2024-09-07 10:00:00,7.116,7.116,7.116,7.116,0.0,2024-09-07 11:00:00
2024-09-07 11:00:00,7.078,7.078,7.071,7.071,2.34,2024-09-07 12:00:00
2024-09-07 12:00:00,7.071,7.071,7.071,7.071,0.0,2024-09-07 13:00:00
2024-09-07 13:00:00,7.071,7.071,7.071,7.071,0.0,2024-09-07 14:00:00
2024-09-07 14:00:00,7.071,7.071,7.071,7.071,0.0,2024-09-07 15:00:00
2024-09-07 15:00:00,7.158,7.221,7.158,7.221,24.22,2024-09-07 16:00:00
2024-09-07 16:00:00,7.129,7.129,7.078,7.078,9.18,2024-09-07 17:00:00
2024-09-07 17:00:00,7.069,7.069,7.043,7.043,16.57,2024-09-07 18:00:00
2024-09-07 18:00:00,7.045,7.068,7.045,7.051,195.38,2024-09-07 19:00:00
2024-09-07 19:00:00,7.061,7.089,7.057,7.089,71.29,2024-09-07 20:00:00
2024-09-07 20:00:00,7.089,7.089,7.089,7.089,0.0,2024-09-07 21:00:00
2024-09-07 21:00:00,7.027,7.027,7.0,7.0,74.83,2024-09-07 22:00:00
2024-09-07 22:00:00,7.0,7.0,7.0,7.0,0.0,2024-09-07 23:00:00
2024-09-07 23:00:00,7.043,7.048,7.043,7.048,4.53,2024-09-08 00:00:00
2024-09-08 00:00:00,7.048,7.048,7.048,7.048,0.0,2024-09-08 01:00:00
2024-09-08 01:00:00,7.114,7.137,7.114,7.137,6.71,2024-09-08 02:00:00
2024-09-08 02:00:00,7.149,7.188,7.149,7.188,32.31,2024-09-08 03:00:00
2024-09-08 03:00:00,7.197,7.263,7.191,7.262,961.09,2024-09-08 04:00:00
2024-09-08 04:00:00,7.269,7.315,7.261,7.315,97.65,2024-09-08 05:00:00
2024-09-08 05:00:00,7.316,7.341,7.314,7.337,44.17,2024-09-08 06:00:00
2024-09-08 06:00:00,7.314,7.314,7.314,7.314,7.4,2024-09-08 07:00:00
2024-09-08 07:00:00,7.314,7.314,7.314,7.314,0.0,2024-09-08 08:00:00
2024-09-08 08:00:00,7.314,7.314,7.314,7.314,0.0,2024-09-08 09:00:00
2024-09-08 09:00:00,7.356,7.382,7.349,7.358,164.39,2024-09-08 10:00:00
2024-09-08 10:00:00,7.368,7.368,7.354,7.354,29.58,2024-09-08 11:00:00
2024-09-08 11:00:00,7.354,7.354,7.354,7.354,0.0,2024-09-08 12:00:00
2024-09-08 12:00:00,7.273,7.273,7.259,7.259,4.44,2024-09-08 13:00:00
2024-09-08 13:00:00,7.238,7.238,7.238,7.238,0.9,2024-09-08 14:00:00
2024-09-08 14:00:00,7.238,7.238,7.238,7.238,0.0,2024-09-08 15:00:00
2024-09-08 15:00:00,7.271,7.276,7.214,7.214,49.4,2024-09-08 16:00:00
2024-09-08 16:00:00,7.201,7.201,7.2,7.2,7.15,2024-09-08 17:00:00
2024-09-08 17:00:00,7.294,7.331,7.294,7.331,8.14,2024-09-08 18:00:00
2024-09-08 18:00:00,7.332,7.332,7.332,7.332,0.8,2024-09-08 19:00:00
2024-09-08 19:00:00,7.332,7.332,7.332,7.332,0.0,2024-09-08 20:00:00
2024-09-08 20:00:00,7.27,7.27,7.27,7.27,49.7,2024-09-08 21:00:00
2024-09-08 21:00:00,7.298,7.382,7.298,7.355,40.12,2024-09-08 22:00:00
2024-09-08 22:00:00,7.366,7.496,7.366,7.379,62.14,2024-09-08 23:00:00
2024-09-08 23:00:00,7.36,7.401,7.36,7.397,6.29,2024-09-09 00:00:00
2024-09-09 00:00:00,7.478,7.478,7.428,7.428,6.37,2024-09-09 01:00:00
2024-09-09 01:00:00,7.484,7.5,7.484,7.5,55.89,2024-09-09 02:00:00
2024-09-09 02:00:00,7.5,7.5,7.5,7.5,0.0,2024-09-09 03:00:00
2024-09-09 03:00:00,7.442,7.443,7.431,7.431,78.65,2024-09-09 04:00:00
2024-09-09 04:00:00,7.444,7.45,7.417,7.45,47.68,2024-09-09 05:00:00
2024-09-09 05:00:00,7.449,7.451,7.436,7.439,50.08,2024-09-09 06:00:00
2024-09-09 06:00:00,7.442,7.464,7.439,7.463,15.3,2024-09-09 07:00:00
2024-09-09 07:00:00,7.469,7.469,7.469,7.469,0.36,2024-09-09 08:00:00
2024-09-09 08:00:00,7.51,7.53,7.51,7.53,17.07,2024-09-09 09:00:00
2024-09-09 09:00:00,7.54,7.557,7.54,7.541,11.23,2024-09-09 10:00:00
2024-09-09 10:00:00,7.541,7.541,7.541,7.541,0.0,2024-09-09 11:00:00
2024-09-09 11:00:00,7.5,7.5,7.5,7.5,40.78,2024-09-09 12:00:00
2024-09-09 12:00:00,7.49,7.49,7.457,7.486,48.99,2024-09-09 13:00:00
2024-09-09 13:00:00,7.526,7.526,7.526,7.526,0.87,2024-09-09 14:00:00
2024-09-09 14:00:00,7.484,7.484,7.42,7.42,6.47,2024-09-09 15:00:00
2024-09-09 15:00:00,7.516,7.553,7.484,7.553,12.41,2024-09-09 16:00:00
2024-09-09 16:00:00,7.591,7.668,7.591,7.668,72.34,2024-09-09 17:00:00
2024-09-09 17:00:00,7.696,7.696,7.653,7.653,47.48,2024-09-09 18:00:00
2024-09-09 18:00:00,7.654,7.654,7.653,7.653,16.22,2024-09-09 19:00:00
2024-09-09 19:00:00,7.696,7.712,7.696,7.712,411.67,2024-09-09 20:00:00
2024-09-09 20:00:00,7.671,7.707,7.659,7.707,32.0,2024-09-09 21:00:00
2024-09-09 21:00:00,7.712,7.851,7.712,7.851,462.27,2024-09-09 22:00:00
2024-09-09 22:00:00,7.816,7.817,7.816,7.817,7.0,2024-09-09 23:00:00
2024-09-09 23:00:00,7.785,7.786,7.782,7.782,13.66,2024-09-10 00:00:00
2024-09-10 00:00:00,7.739,7.748,7.739,7.748,4.08,2024-09-10 01:00:00
2024-09-10 01:00:00,7.748,7.773,7.743,7.748,178.88,2024-09-10 02:00:00
2024-09-10 02:00:00,7.722,7.74,7.722,7.74,9.03,2024-09-10 03:00:00
2024-09-10 03:00:00,7.74,7.74,7.74,7.74,0.0,2024-09-10 04:00:00
2024-09-10 04:00:00,7.728,7.728,7.684,7.684,22.3,2024-09-10 05:00:00
2024-09-10 05:00:00,7.739,7.739,7.739,7.739,0.85,2024-09-10 06:00:00
2024-09-10 06:00:00,7.75,7.75,7.741,7.741,28.4,2024-09-10 07:00:00
2024-09-10 07:00:00,7.782,7.869,7.782,7.869,48.7,2024-09-10 08:00:00
2024-09-10 08:00:00,7.88,7.901,7.88,7.887,127.96,2024-09-10 09:00:00
2024-09-10 09:00:00,7.826,7.913,7.826,7.913,3.81,2024-09-10 10:00:00
2024-09-10 10:00:00,7.913,7.94,7.913,7.94,4.02,2024-09-10 11:00:00
2024-09-10 11:00:00,7.952,8.012,7.952,8.012,50.6,2024-09-10 12:00:00
2024-09-10 12:00:00,8.012,8.012,8.012,8.012,0.0,2024-09-10 13:00:00
2024-09-10 13:00:00,7.958,7.958,7.913,7.958,2.46,2024-09-10 14:00:00
2024-09-10 14:00:00,8.002,8.02,7.958,7.963,361.77,2024-09-10 15:00:00
2024-09-10 15:00:00,7.958,8.025,7.941,7.956,100.7,2024-09-10 16:00:00
2024-09-10 16:00:00,7.971,8.042,7.969,7.989,78.73,2024-09-10 17:00:00
2024-09-10 17:00:00,7.967,8.122,7.967,8.122,55.09,2024-09-10 18:00:00
2024-09-10 18:00:00,8.134,8.265,8.134,8.247,56.54,2024-09-10 19:00:00
2024-09-10 19:00:00,8.274,8.388,8.274,8.388,442.84,2024-09-10 20:00:00
2024-09-10 20:00:00,8.388,8.86,8.378,8.7,193.48,2024-09-10 21:00:00
2024-09-10 21:00:00,8.652,8.96,8.604,8.896,83.58,2024-09-10 22:00:00
2024-09-10 22:00:00,8.946,9.102,8.896,9.046,147.51,2024-09-10 23:00:00
2024-09-10 23:00:00,9.043,9.055,8.931,8.946,139.43,2024-09-11 00:00:00
2024-09-11 00:00:00,8.896,8.896,8.773,8.773,21.93,2024-09-11 01:00:00
2024-09-11 01:00:00,8.77,8.77,8.583,8.663,63.0,2024-09-11 02:00:00
2024-09-11 02:00:00,8.7,8.7,8.7,8.7,0.75,2024-09-11 03:00:00
2024-09-11 03:00:00,8.732,8.749,8.652,8.7,235.09,2024-09-11 04:00:00
2024-09-11 04:00:00,8.652,8.658,8.525,8.581,205.83,2024-09-11 05:00:00
2024-09-11 05:00:00,8.584,8.604,8.491,8.604,42.99,2024-09-11 06:00:00
2024-09-11 06:00:00,8.652,8.712,8.652,8.67,4.52,2024-09-11 07:00:00
2024-09-11 07:00:00,8.652,8.749,8.652,8.749,17.95,2024-09-11 08:00:00
2024-09-11 08:00:00,8.774,8.817,8.7,8.7,19.28,2024-09-11 09:00:00
2024-09-11 09:00:00,8.652,8.663,8.577,8.59,21.52,2024-09-11 10:00:00
2024-09-11 10:00:00,8.556,8.556,8.508,8.556,114.51,2024-09-11 11:00:00
2024-09-11 11:00:00,8.604,8.604,8.604,8.604,6.57,2024-09-11 12:00:00
2024-09-11 12:00:00,8.556,8.556,8.491,8.556,7.21,2024-09-11 13:00:00
2024-09-11 13:00:00,8.601,8.732,8.517,8.517,91.91,2024-09-11 14:00:00
2024-09-11 14:00:00,8.508,8.556,8.392,8.461,70.1,2024-09-11 15:00:00
2024-09-11 15:00:00,8.508,8.7,8.508,8.609,106.31,2024-09-11 16:00:00
2024-09-11 16:00:00,8.652,8.776,8.652,8.716,222.63,2024-09-11 17:00:00
2024-09-11 17:00:00,8.798,8.92,8.798,8.847,73.15,2024-09-11 18:00:00
2024-09-11 18:00:00,8.834,8.834,8.748,8.752,14.5,2024-09-11 19:00:00
2024-09-11 19:00:00,8.735,8.741,8.652,8.652,165.52,2024-09-11 20:00:00
2024-09-11 20:00:00,8.676,8.749,8.676,8.749,11.35,2024-09-11 21:00:00
2024-09-11 21:00:00,8.7,8.704,8.7,8.704,5.89,2024-09-11 22:00:00
2024-09-11 22:00:00,8.678,8.678,8.678,8.678,5.1,2024-09-11 23:00:00
2024-09-11 23:00:00,8.678,8.678,8.678,8.678,0.0,2024-09-12 00:00:00
2024-09-12 00:00:00,8.66,8.66,8.644,8.644,65.68,2024-09-12 01:00:00
2024-09-12 01:00:00,8.647,8.648,8.556,8.556,16.88,2024-09-12 02:00:00
2024-09-12 02:00:00,8.533,8.533,8.491,8.491,13.82,2024-09-12 03:00:00
2024-09-12 03:00:00,8.552,8.613,8.552,8.613,27.07,2024-09-12 04:00:00
2024-09-12 04:00:00,8.556,8.556,8.556,8.556,0.76,2024-09-12 05:00:00
2024-09-12 05:00:00,8.508,8.508,8.491,8.491,5.69,2024-09-12 06:00:00
2024-09-12 06:00:00,8.465,8.465,8.44,8.44,14.97,2024-09-12 07:00:00
2024-09-12 07:00:00,8.476,8.476,8.392,8.392,43.42,2024-09-12 08:00:00
2024-09-12 08:00:00,8.402,8.516,8.402,8.461,42.52,2024-09-12 09:00:00
2024-09-12 09:00:00,8.414,8.461,8.407,8.461,10.01,2024-09-12 10:00:00
2024-09-12 10:00:00,8.461,8.461,8.461,8.461,0.0,2024-09-12 11:00:00
2024-09-12 11:00:00,8.492,8.492,8.492,8.492,10.36,2024-09-12 12:00:00
2024-09-12 12:00:00,8.464,8.464,8.407,8.429,23.34,2024-09-12 13:00:00
2024-09-12 13:00:00,8.461,8.516,8.461,8.501,22.41,2024-09-12 14:00:00
2024-09-12 14:00:00,8.556,8.593,8.496,8.496,4224.07,2024-09-12 15:00:00
2024-09-12 15:00:00,8.461,8.508,8.392,8.392,53.16,2024-09-12 16:00:00
2024-09-12 16:00:00,8.442,8.516,8.442,8.516,35.1,2024-09-12 17:00:00
2024-09-12 17:00:00,8.556,8.558,8.554,8.558,10.7,2024-09-12 18:00:00
2024-09-12 18:00:00,8.508,8.508,8.449,8.449,47.21,2024-09-12 19:00:00
2024-09-12 19:00:00,8.48,8.508,8.48,8.48,90.42,2024-09-12 20:00:00
2024-09-12 20:00:00,8.478,8.508,8.473,8.508,43.57,2024-09-12 21:00:00
2024-09-12 21:00:00,8.508,8.508,8.508,8.508,0.0,2024-09-12 22:00:00
2024-09-12 22:00:00,8.508,8.508,8.508,8.508,0.0,2024-09-12 23:00:00
2024-09-12 23:00:00,8.508,8.508,8.508,8.508,0.0,2024-09-13 00:00:00
2024-09-13 00:00:00,8.469,8.519,8.461,8.518,32.39,2024-09-13 01:00:00
2024-09-13 01:00:00,8.461,8.461,8.461,8.461,0.77,2024-09-13 02:00:00
2024-09-13 02:00:00,8.507,8.507,8.507,8.507,0.88,2024-09-13 03:00:00
2024-09-13 03:00:00,8.508,8.52,8.452,8.454,76.03,2024-09-13 04:00:00
2024-09-13 04:00:00,8.414,8.414,8.407,8.407,5.75,2024-09-13 05:00:00
2024-09-13 05:00:00,8.367,8.367,8.358,8.359,77.51,2024-09-13 06:00:00
2024-09-13 06:00:00,8.358,8.359,8.321,8.321,55.77,2024-09-13 07:00:00
2024-09-13 07:00:00,8.282,8.282,8.282,8.282,5.06,2024-09-13 08:00:00
2024-09-13 08:00:00,8.367,8.383,8.363,8.383,12.88,2024-09-13 09:00:00
2024-09-13 09:00:00,8.321,8.321,8.241,8.241,25.33,2024-09-13 10:00:00
2024-09-13 10:00:00,8.241,8.241,8.241,8.241,0.0,2024-09-13 11:00:00
2024-09-13 11:00:00,8.228,8.228,8.196,8.196,8.03,2024-09-13 12:00:00
2024-09-13 12:00:00,8.183,8.183,8.183,8.183,0.8,2024-09-13 13:00:00
2024-09-13 13:00:00,8.228,8.274,8.228,8.274,1.59,2024-09-13 14:00:00
2024-09-13 14:00:00,8.305,8.305,8.263,8.305,29.65,2024-09-13 15:00:00
2024-09-13 15:00:00,8.321,8.459,8.321,8.429,42.85,2024-09-13 16:00:00
2024-09-13 16:00:00,8.437,8.473,8.39,8.473,113.66,2024-09-13 17:00:00
2024-09-13 17:00:00,8.508,8.537,8.494,8.52,235.61,2024-09-13 18:00:00
2024-09-13 18:00:00,8.556,8.698,8.556,8.642,64.29,2024-09-13 19:00:00
2024-09-13 19:00:00,8.628,8.642,8.602,8.606,130.92,2024-09-13 20:00:00
2024-09-13 20:00:00,8.577,8.577,8.534,8.534,10.55,2024-09-13 21:00:00
2024-09-13 21:00:00,8.522,8.589,8.509,8.589,78.29,2024-09-13 22:00:00
2024-09-13 22:00:00,8.604,8.644,8.518,8.582,26.27,2024-09-13 23:00:00
2024-09-13 23:00:00,8.582,8.582,8.582,8.582,0.0,2024-09-14 00:00:00
2024-09-14 00:00:00,8.604,8.644,8.604,8.617,41.96,2024-09-14 01:00:00
2024-09-14 01:00:00,8.644,8.657,8.644,8.644,19.24,2024-09-14 02:00:00
2024-09-14 02:00:00,8.607,8.607,8.556,8.556,61.22,2024-09-14 03:00:00
2024-09-14 03:00:00,8.604,8.604,8.604,8.604,0.76,2024-09-14 04:00:00
2024-09-14 04:00:00,8.604,8.604,8.604,8.604,0.0,2024-09-14 05:00:00
2024-09-14 05:00:00,8.604,8.604,8.604,8.604,0.0,2024-09-14 06:00:00
2024-09-14 06:00:00,8.652,8.652,8.604,8.604,1.52,2024-09-14 07:00:00
2024-09-14 07:00:00,8.604,8.604,8.604,8.604,0.0,2024-09-14 08:00:00
2024-09-14 08:00:00,8.586,8.63,8.583,8.63,15.19,2024-09-14 09:00:00
2024-09-14 09:00:00,8.608,8.608,8.605,8.605,8.19,2024-09-14 10:00:00
2024-09-14 10:00:00,8.605,8.605,8.605,8.605,0.0,2024-09-14 11:00:00
2024-09-14 11:00:00,8.556,8.556,8.556,8.556,1.93,2024-09-14 12:00:00
2024-09-14 12:00:00,8.604,8.652,8.604,8.652,1.52,2024-09-14 13:00:00
2024-09-14 13:00:00,8.688,8.78,8.688,8.78,116.05,2024-09-14 14:00:00
2024-09-14 14:00:00,8.798,8.87,8.749,8.749,188.79,2024-09-14 15:00:00
2024-09-14 15:00:00,8.779,8.798,8.708,8.708,232.08,2024-09-14 16:00:00
2024-09-14 16:00:00,8.708,8.708,8.644,8.653,17.78,2024-09-14 17:00:00
2024-09-14 17:00:00,8.653,8.653,8.653,8.653,0.0,2024-09-14 18:00:00
2024-09-14 18:00:00,8.624,8.652,8.577,8.648,16.29,2024-09-14 19:00:00
2024-09-14 19:00:00,8.648,8.648,8.648,8.648,0.0,2024-09-14 20:00:00
2024-09-14 20:00:00,8.604,8.604,8.604,8.604,0.76,2024-09-14 21:00:00
2024-09-14 21:00:00,8.652,8.652,8.604,8.604,1.52,2024-09-14 22:00:00
2024-09-14 22:00:00,8.556,8.604,8.556,8.604,1.52,2024-09-14 23:00:00
2024-09-14 23:00:00,8.615,8.652,8.615,8.652,3.32,2024-09-15 00:00:00
2024-09-15 00:00:00,8.65,8.65,8.604,8.604,1.49,2024-09-15 01:00:00
2024-09-15 01:00:00,8.614,8.652,8.614,8.652,276.25,2024-09-15 02:00:00
2024-09-15 02:00:00,8.688,8.749,8.688,8.749,12.47,2024-09-15 03:00:00
2024-09-15 03:00:00,8.749,8.749,8.749,8.749,2.0,2024-09-15 04:00:00
2024-09-15 04:00:00,8.749,8.749,8.749,8.749,0.0,2024-09-15 05:00:00
2024-09-15 05:00:00,8.73,8.776,8.73,8.776,7.49,2024-09-15 06:00:00
2024-09-15 06:00:00,8.785,8.785,8.785,8.785,1.28,2024-09-15 07:00:00
2024-09-15 07:00:00,8.665,8.665,8.642,8.642,7.24,2024-09-15 08:00:00
2024-09-15 08:00:00,8.642,8.642,8.62,8.62,6.88,2024-09-15 09:00:00
2024-09-15 09:00:00,8.635,8.635,8.599,8.599,10.41,2024-09-15 10:00:00
2024-09-15 10:00:00,8.625,8.625,8.562,8.58,92.48,2024-09-15 11:00:00
2024-09-15 11:00:00,8.58,8.605,8.57,8.59,76.59,2024-09-15 12:00:00
2024-09-15 12:00:00,8.556,8.569,8.555,8.555,30.25,2024-09-15 13:00:00
2024-09-15 13:00:00,8.604,8.613,8.59,8.606,59.99,2024-09-15 14:00:00
2024-09-15 14:00:00,8.556,8.556,8.487,8.549,228.74,2024-09-15 15:00:00
2024-09-15 15:00:00,8.531,8.531,8.517,8.522,57.18,2024-09-15 16:00:00
2024-09-15 16:00:00,8.5,8.513,8.461,8.461,3.83,2024-09-15 17:00:00
2024-09-15 17:00:00,8.452,8.465,8.367,8.367,82.35,2024-09-15 18:00:00
2024-09-15 18:00:00,8.414,8.438,8.414,8.438,12.96,2024-09-15 19:00:00
2024-09-15 19:00:00,8.461,8.461,8.412,8.412,3.69,2024-09-15 20:00:00
2024-09-15 20:00:00,8.406,8.406,8.365,8.365,8.26,2024-09-15 21:00:00
2024-09-15 21:00:00,8.323,8.358,8.276,8.358,25.35,2024-09-15 22:00:00
2024-09-15 22:00:00,8.358,8.358,8.358,8.358,0.0,2024-09-15 23:00:00
2024-09-15 23:00:00,8.275,8.351,8.241,8.347,48.28,2024-09-16 00:00:00
2024-09-16 00:00:00,8.324,8.324,8.183,8.228,4266.68,2024-09-16 01:00:00
2024-09-16 01:00:00,8.183,8.183,8.1,8.128,87.92,2024-09-16 02:00:00
2024-09-16 02:00:00,8.093,8.093,8.028,8.028,32.55,2024-09-16 03:00:00
2024-09-16 03:00:00,8.092,8.092,8.092,8.092,0.81,2024-09-16 04:00:00
2024-09-16 04:00:00,8.092,8.092,8.092,8.092,0.0,2024-09-16 05:00:00
2024-09-16 05:00:00,8.129,8.141,8.129,8.141,135.7,2024-09-16 06:00:00
2024-09-16 06:00:00,8.115,8.115,8.092,8.092,3.8,2024-09-16 07:00:00
2024-09-16 07:00:00,8.114,8.137,8.114,8.137,5.85,2024-09-16 08:00:00
2024-09-16 08:00:00,8.092,8.092,8.092,8.092,0.8,2024-09-16 09:00:00
2024-09-16 09:00:00,8.119,8.137,8.092,8.092,24.65,2024-09-16 10:00:00
2024-09-16 10:00:00,8.083,8.083,8.083,8.083,12.37,2024-09-16 11:00:00
2024-09-16 11:00:00,8.09,8.09,8.084,8.084,6.56,2024-09-16 12:00:00
2024-09-16 12:00:00,8.047,8.047,7.997,8.001,12.2,2024-09-16 13:00:00
2024-09-16 13:00:00,7.958,8.029,7.952,8.029,88.46,2024-09-16 14:00:00
